Commodity,Country,Month,Year,Quarter,Time,Balance ($US),Total Exports Value ($US),Customs Import Value (Gen) ($US)
112 Livestock & Livestock Products,World Total,April,2010,Q2,April 2010,-287588554,112706898,400295452
112 Livestock & Livestock Products,World Total,May,2010,Q2,May 2010,-241976904,119407373,361384277
112 Livestock & Livestock Products,World Total,June,2010,Q2,June 2010,-203676897,134427927,338104824
112 Livestock & Livestock Products,World Total,July,2010,Q3,July 2010,-204725333,102589892,307315225
112 Livestock & Livestock Products,World Total,August,2010,Q3,August 2010,-170173787,126174458,296348245
112 Livestock & Livestock Products,World Total,September,2010,Q3,September 2010,-213234281,100969902,314204183
112 Livestock & Livestock Products,World Total,October,2010,Q4,October 2010,-210090191,134749584,344839775
112 Livestock & Livestock Products,World Total,November,2010,Q4,November 2010,-169383213,188940994,358324207
112 Livestock & Livestock Products,World Total,December,2010,Q4,December 2010,-175498622,153224002,328722624
112 Livestock & Livestock Products,World Total,January,2011,Q1,January 2011,-215827369,144748390,360575759
112 Livestock & Livestock Products,World Total,February,2011,Q1,February 2011,-220842135,126334318,347176453
112 Livestock & Livestock Products,World Total,March,2011,Q1,March 2011,-221232176,197461961,418694137
112 Livestock & Livestock Products,World Total,April,2011,Q2,April 2011,-187765937,209268790,397034727
112 Livestock & Livestock Products,World Total,May,2011,Q2,May 2011,-217958392,163808725,381767117
112 Livestock & Livestock Products,World Total,June,2011,Q2,June 2011,-139280630,191444608,330725238
112 Livestock & Livestock Products,World Total,July,2011,Q3,July 2011,-164325015,110177037,274502052
112 Livestock & Livestock Products,World Total,August,2011,Q3,August 2011,-187705133,135383130,323088263
112 Livestock & Livestock Products,World Total,September,2011,Q3,September 2011,-168631719,143038184,311669903
112 Livestock & Livestock Products,World Total,October,2011,Q4,October 2011,-164827344,182593014,347420358
112 Livestock & Livestock Products,World Total,November,2011,Q4,November 2011,-224857422,162229437,387086859
112 Livestock & Livestock Products,World Total,December,2011,Q4,December 2011,-187126901,184018491,371145392
112 Livestock & Livestock Products,World Total,January,2012,Q1,January 2012,-247900782,134053898,381954680
112 Livestock & Livestock Products,World Total,February,2012,Q1,February 2012,-230103926,170682858,400786784
112 Livestock & Livestock Products,World Total,March,2012,Q1,March 2012,-278379531,197716343,476095874
112 Livestock & Livestock Products,World Total,April,2012,Q2,April 2012,-185338149,284083899,469422048
112 Livestock & Livestock Products,World Total,May,2012,Q2,May 2012,-212393379,217029778,429423157
112 Livestock & Livestock Products,World Total,June,2012,Q2,June 2012,-141082215,229438496,370520711
112 Livestock & Livestock Products,World Total,July,2012,Q3,July 2012,-143633252,171634907,315268159
112 Livestock & Livestock Products,World Total,August,2012,Q3,August 2012,-148443079,150806475,299249554
112 Livestock & Livestock Products,World Total,September,2012,Q3,September 2012,-164985924,144775314,309761238
112 Livestock & Livestock Products,World Total,October,2012,Q4,October 2012,-189317055,217287731,406604786
112 Livestock & Livestock Products,World Total,November,2012,Q4,November 2012,-161287639,253920336,415207975
112 Livestock & Livestock Products,World Total,December,2012,Q4,December 2012,-207624367,200346819,407971186
112 Livestock & Livestock Products,World Total,January,2013,Q1,January 2013,-267994527,179959368,447953895
112 Livestock & Livestock Products,World Total,February,2013,Q1,February 2013,-300893518,152859588,453753106
112 Livestock & Livestock Products,World Total,March,2013,Q1,March 2013,-330255769,166515534,496771303
112 Livestock & Livestock Products,World Total,April,2013,Q2,April 2013,-157041221,371860087,528901308
112 Livestock & Livestock Products,World Total,May,2013,Q2,May 2013,-187995131,269747634,457742765
112 Livestock & Livestock Products,World Total,June,2013,Q2,June 2013,-141654282,243225017,384879299
112 Livestock & Livestock Products,World Total,July,2013,Q3,July 2013,-179629472,163307498,342936970
112 Livestock & Livestock Products,World Total,August,2013,Q3,August 2013,-207239520,152209072,359448592
112 Livestock & Livestock Products,World Total,September,2013,Q3,September 2013,-229413455,157240531,386653986
112 Livestock & Livestock Products,World Total,October,2013,Q4,October 2013,-175380568,223692902,399073470
112 Livestock & Livestock Products,World Total,November,2013,Q4,November 2013,-303403708,158099903,461503611
112 Livestock & Livestock Products,World Total,December,2013,Q4,December 2013,-296548338,202867196,499415534
112 Livestock & Livestock Products,World Total,January,2014,Q1,January 2014,-273333705,201697598,475031303
112 Livestock & Livestock Products,World Total,February,2014,Q1,February 2014,-328792363,164841762,493634125
112 Livestock & Livestock Products,World Total,March,2014,Q1,March 2014,-379095761,205143186,584238947
112 Livestock & Livestock Products,World Total,April,2014,Q2,April 2014,-387611693,235778201,623389894
112 Livestock & Livestock Products,World Total,May,2014,Q2,May 2014,-378672500,194004109,572676609
112 Livestock & Livestock Products,World Total,June,2014,Q2,June 2014,-309922771,158319161,468241932
112 Livestock & Livestock Products,World Total,July,2014,Q3,July 2014,-262837805,187771923,450609728
112 Livestock & Livestock Products,World Total,August,2014,Q3,August 2014,-268760944,171911734,440672678
112 Livestock & Livestock Products,World Total,September,2014,Q3,September 2014,-310936698,170450571,481387269
112 Livestock & Livestock Products,World Total,October,2014,Q4,October 2014,-358932285,207117191,566049476
112 Livestock & Livestock Products,World Total,November,2014,Q4,November 2014,-477115645,142323048,619438693
112 Livestock & Livestock Products,World Total,December,2014,Q4,December 2014,-398495762,218589681,617085443
112 Livestock & Livestock Products,World Total,January,2015,Q1,January 2015,-332373550,141776122,474149672
112 Livestock & Livestock Products,World Total,February,2015,Q1,February 2015,-373616513,147625756,521242269
112 Livestock & Livestock Products,World Total,March,2015,Q1,March 2015,-449574234,175016699,624590933
112 Livestock & Livestock Products,World Total,April,2015,Q2,April 2015,-333492976,261498090,594991066
112 Livestock & Livestock Products,World Total,May,2015,Q2,May 2015,-317348553,213258300,530606853
112 Livestock & Livestock Products,World Total,June,2015,Q2,June 2015,-353150780,187633822,540784602
112 Livestock & Livestock Products,World Total,July,2015,Q3,July 2015,-260552768,199982949,460535717
112 Livestock & Livestock Products,World Total,August,2015,Q3,August 2015,-322712148,138982190,461694338
112 Livestock & Livestock Products,World Total,September,2015,Q3,September 2015,-337744938,133468764,471213702
112 Livestock & Livestock Products,World Total,October,2015,Q4,October 2015,-300305109,189426113,489731222
112 Livestock & Livestock Products,World Total,November,2015,Q4,November 2015,-326472649,138983583,465456232
112 Livestock & Livestock Products,World Total,December,2015,Q4,December 2015,-325479316,163867919,489347235
112 Livestock & Livestock Products,World Total,January,2016,Q1,January 2016,-288051885,148606849,436658734
112 Livestock & Livestock Products,World Total,February,2016,Q1,February 2016,-364933531,119176749,484110280
112 Livestock & Livestock Products,World Total,March,2016,Q1,March 2016,-411531745,171111056,582642801
112 Livestock & Livestock Products,World Total,April,2016,Q2,April 2016,-375653123,190664634,566317757
112 Livestock & Livestock Products,World Total,May,2016,Q2,May 2016,-331374111,175168768,506542879
112 Livestock & Livestock Products,World Total,June,2016,Q2,June 2016,-300409392,138061173,438470565
112 Livestock & Livestock Products,World Total,July,2016,Q3,July 2016,-239443816,174110167,413553983
112 Livestock & Livestock Products,World Total,August,2016,Q3,August 2016,-325538466,127194346,452732812
112 Livestock & Livestock Products,World Total,September,2016,Q3,September 2016,-296767179,143601772,440368951
112 Livestock & Livestock Products,World Total,October,2016,Q4,October 2016,-305705789,174147739,479853528
112 Livestock & Livestock Products,World Total,November,2016,Q4,November 2016,-321108810,168493353,489602163
112 Livestock & Livestock Products,World Total,December,2016,Q4,December 2016,-335637901,191426389,527064290
112 Livestock & Livestock Products,World Total,January,2017,Q1,January 2017,-355579526,137957820,493537346
112 Livestock & Livestock Products,World Total,February,2017,Q1,February 2017,-369731585,121967062,491698647
112 Livestock & Livestock Products,World Total,March,2017,Q1,March 2017,-449512034,161604869,611116903
112 Livestock & Livestock Products,World Total,April,2017,Q2,April 2017,-331955486,185095625,517051111
112 Livestock & Livestock Products,World Total,May,2017,Q2,May 2017,-411261117,146737215,557998332
112 Livestock & Livestock Products,World Total,June,2017,Q2,June 2017,-334973020,150813747,485786767
112 Livestock & Livestock Products,World Total,July,2017,Q3,July 2017,-320647652,150174934,470822586
112 Livestock & Livestock Products,World Total,August,2017,Q3,August 2017,-327373548,129256103,456629651
112 Livestock & Livestock Products,World Total,September,2017,Q3,September 2017,-293413921,157352279,450766200
112 Livestock & Livestock Products,World Total,October,2017,Q4,October 2017,-310832992,210058111,520891103
112 Livestock & Livestock Products,World Total,November,2017,Q4,November 2017,-345263552,210588343,555851895
112 Livestock & Livestock Products,World Total,December,2017,Q4,December 2017,-356948887,210670649,567619536
112 Livestock & Livestock Products,World Total,January,2018,Q1,January 2018,-334751055,140292544,475043599
112 Livestock & Livestock Products,World Total,February,2018,Q1,February 2018,-314649299,155924034,470573333
112 Livestock & Livestock Products,World Total,March,2018,Q1,March 2018,-412946437,153207319,566153756
112 Livestock & Livestock Products,World Total,April,2018,Q2,April 2018,-374035151,165132658,539167809
112 Livestock & Livestock Products,World Total,May,2018,Q2,May 2018,-391468218,186655328,578123546
112 Livestock & Livestock Products,World Total,June,2018,Q2,June 2018,-372322585,140638990,512961575
112 Livestock & Livestock Products,World Total,July,2018,Q3,July 2018,-348165295,134671552,482836847
112 Livestock & Livestock Products,World Total,August,2018,Q3,August 2018,-328598543,142138817,470737360
112 Livestock & Livestock Products,World Total,September,2018,Q3,September 2018,-310506425,173781351,484287776
112 Livestock & Livestock Products,World Total,October,2018,Q4,October 2018,-312617622,273633750,586251372
112 Livestock & Livestock Products,World Total,November,2018,Q4,November 2018,-301887656,261471305,563358961
112 Livestock & Livestock Products,World Total,December,2018,Q4,December 2018,-411125950,163816728,574942678
112 Livestock & Livestock Products,World Total,January,2019,Q1,January 2019,-415751326,144981666,560732992
112 Livestock & Livestock Products,World Total,February,2019,Q1,February 2019,-369427135,151192416,520619551
112 Livestock & Livestock Products,World Total,March,2019,Q1,March 2019,-450273591,173321359,623594950
112 Livestock & Livestock Products,World Total,April,2019,Q2,April 2019,-453728317,166826484,620554801
112 Livestock & Livestock Products,World Total,May,2019,Q2,May 2019,-421443794,168776648,590220442
112 Livestock & Livestock Products,World Total,June,2019,Q2,June 2019,-380792025,140753929,521545954
112 Livestock & Livestock Products,World Total,July,2019,Q3,July 2019,-364049844,126681060,490730904
112 Livestock & Livestock Products,World Total,August,2019,Q3,August 2019,-305126880,176317435,481444315
112 Livestock & Livestock Products,World Total,September,2019,Q3,September 2019,-339248111,145365556,484613667
112 Livestock & Livestock Products,World Total,October,2019,Q4,October 2019,-333911969,216501745,550413714
112 Livestock & Livestock Products,World Total,November,2019,Q4,November 2019,-381293035,175089998,556383033
112 Livestock & Livestock Products,World Total,December,2019,Q4,December 2019,-400373524,198697425,599070949
112 Livestock & Livestock Products,World Total,January,2020,Q1,January 2020,-425976848,167274886,593251734
112 Livestock & Livestock Products,World Total,February,2020,Q1,February 2020,-355810406,162425991,518236397
112 Livestock & Livestock Products,World Total,March,2020,Q1,March 2020,-401710588,151162587,552873175
112 Livestock & Livestock Products,World Total,April,2020,Q2,April 2020,-292115589,160851950,452967539
112 Livestock & Livestock Products,World Total,May,2020,Q2,May 2020,-401700711,127349593,529050304
